Account Name,Security,Trade Date,Total Buy Qty,Total Sell Qty,Shares Traded,Long Realized PnL,Short Realized PnL,Long Unrealized PnL,Short Unrealized PnL,Realized PnL Gross,Realized PnL (with Commissions),Unrealized Cummulative,Unrealized Changed (Day Wise),Buy Exposure,Sell Exposure,GMV,NMV,Buy Average price,Sell Average price,Close price,Exposure
model8,AKS,9/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69,0
model8,AKS,9/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,0
model8,AKS,9/4/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0
model8,AKS,9/5/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44,0
model8,AKS,9/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84,0
model8,AKS,9/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,0
model8,AKS,9/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08,0
model8,AKS,9/11/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,0
model8,AKS,9/12/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,0
model8,AKS,9/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,0
model8,AKS,9/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,0
model8,AKS,9/17/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,0
model8,AKS,9/18/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,0
model8,AKS,9/19/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0
model8,AKS,9/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,0
model8,AKS,9/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03,0
model8,AKS,9/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0
model8,AKS,9/25/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45,0
model8,AKS,9/26/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0
model8,AKS,9/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31,0
model8,AKS,9/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01,0
model8,AKS,10/1/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0
model8,AKS,10/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63,0
model8,AKS,10/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0
model8,AKS,10/6/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0
model8,AKS,10/7/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0
model8,AKS,10/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01,0
model8,AKS,10/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,0
model8,AKS,10/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0
model8,AKS,10/13/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0
model8,AKS,10/14/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0
model8,AKS,10/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0
model8,AKS,10/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0
model8,AKS,10/17/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0
model8,AKS,10/20/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41,0
model8,AKS,10/21/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0
model8,AKS,10/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0
model8,AKS,10/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,0
model8,AKS,10/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,0
model8,AKS,10/27/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0
model8,AKS,10/28/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35,0
model8,AKS,10/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0
model8,AKS,10/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27,0
model8,AKS,10/31/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57,0
model8,ALL,9/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.83,0
model8,ALL,9/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.64,0
model8,ALL,9/4/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37,0
model8,ALL,9/5/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.35,0
model8,ALL,9/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.39,0
model8,ALL,9/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.84,0
model8,ALL,9/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.89,0
model8,ALL,9/11/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.21,0
model8,ALL,9/12/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
model8,ALL,9/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.62,0
model8,ALL,9/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.71,0
model8,ALL,9/17/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.75,0
model8,ALL,9/18/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.32,0
model8,ALL,9/19/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2,0
model8,ALL,9/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.84,0
model8,ALL,9/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.31,0
model8,ALL,9/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.68,0
model8,ALL,9/25/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.09,0
model8,ALL,9/26/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.41,0
model8,ALL,9/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.29,0
model8,ALL,9/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37,0
model8,ALL,10/1/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.81,0
model8,ALL,10/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.14,0
model8,ALL,10/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.73,0
model8,ALL,10/6/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.62,0
model8,ALL,10/7/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9,0
model8,ALL,10/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.64,0
model8,ALL,10/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.01,0
model8,ALL,10/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.16,0
model8,ALL,10/13/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.06,0
model8,ALL,10/14/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.62,0
model8,ALL,10/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.57,0
model8,ALL,10/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.86,0
model8,ALL,10/17/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.64,0
model8,ALL,10/20/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85,0
model8,ALL,10/21/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.03,0
model8,ALL,10/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.81,0
model8,ALL,10/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
model8,ALL,10/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.57,0
model8,ALL,10/27/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.13,0
model8,ALL,10/28/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.23,0
model8,ALL,10/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.98,0
model8,ALL,10/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.91,0
model8,ALL,10/31/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.85,0
model8,AMT,9/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.78,0
model8,AMT,9/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.11,0
model8,AMT,9/4/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6,0
model8,AMT,9/5/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.63,0
model8,AMT,9/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.36,0
model8,AMT,9/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.56,0
model8,AMT,9/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.47,0
model8,AMT,9/11/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.83,0
model8,AMT,9/12/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.01,0
model8,AMT,9/15/14 15:59,58,0,58,0,0,-2.32,0,0,0,-2.32,-2.32,5518.12,0,5518.12,5518.12,95.18,0,95.14,5518.12
model8,AMT,9/16/14 0:00,58,0,0,0,0,16.82,0,0,0,16.82,19.14,5537.26,0,5537.26,5537.26,95.18,0,95.47,5537.26
model8,AMT,9/17/14 0:00,58,0,0,0,0,26.1,0,0,0,26.1,9.28,5546.54,0,5546.54,5546.54,95.18,0,95.63,5546.54
model8,AMT,9/18/14 0:00,58,0,0,0,0,40.6,0,0,0,40.6,14.5,5561.04,0,5561.04,5561.04,95.18,0,95.88,5561.04
model8,AMT,9/19/14 0:00,58,0,0,0,0,-1.16,0,0,0,-1.16,-41.76,5519.28,0,5519.28,5519.28,95.18,0,95.16,5519.28
model8,AMT,9/22/14 15:59,174,0,116,0,0,-51.62,0,0,0,-51.62,-50.46,16409.94,0,16409.94,16409.94,94.60666667,0,94.31,16409.94
model8,AMT,9/23/14 15:59,348,0,174,0,0,-117.74,0,0,0,-117.74,-66.12,32687.64,0,32687.64,32687.64,94.26833333,0,93.93,32687.64
model8,AMT,9/24/14 0:00,348,0,0,0,0,-27.26,0,0,0,-27.26,90.48,32778.12,0,32778.12,32778.12,94.26833333,0,94.19,32778.12
model8,AMT,9/25/14 15:59,581,0,233,0,0,-406.61,0,0,0,-406.61,-379.35,54102.72,0,54102.72,54102.72,93.81984509,0,93.12,54102.72
model8,AMT,9/26/14 0:00,581,0,0,0,0,-214.88,0,0,0,-214.88,191.73,54294.45,0,54294.45,54294.45,93.81984509,0,93.45,54294.45
model8,AMT,9/29/14 0:00,581,0,0,0,0,-156.78,0,0,0,-156.78,58.1,54352.55,0,54352.55,54352.55,93.81984509,0,93.55,54352.55
model8,AMT,9/30/14 0:00,581,0,0,0,0,-110.3,0,0,0,-110.3,46.48,54399.03,0,54399.03,54399.03,93.81984509,0,93.63,54399.03
model8,AMT,10/1/14 0:00,581,0,0,0,0,-214.88,0,0,0,-214.88,-104.58,54294.45,0,54294.45,54294.45,93.81984509,0,93.45,54294.45
model8,AMT,10/2/14 0:00,581,0,0,0,0,-191.64,0,0,0,-191.64,23.24,54317.69,0,54317.69,54317.69,93.81984509,0,93.49,54317.69
model8,AMT,10/3/14 15:59,581,581,581,29.14,0,0,0,29.14,26.88,0,0,0,0,0,0,0,0,93.88,0
model8,AMT,10/6/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.88,0
model8,AMT,10/7/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.36,0
model8,AMT,10/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.33,0
model8,AMT,10/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.75,0
model8,AMT,10/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.71,0
model8,AMT,10/13/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.04,0
model8,AMT,10/14/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.35,0
model8,AMT,10/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.98,0
model8,AMT,10/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.46,0
model8,AMT,10/17/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.17,0
model8,AMT,10/20/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.09,0
model8,AMT,10/21/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6,0
model8,AMT,10/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.94,0
model8,AMT,10/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.87,0
model8,AMT,10/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.17,0
model8,AMT,10/27/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.15,0
model8,AMT,10/28/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4,0
model8,AMT,10/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.05,0
model8,AMT,10/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9,0
model8,AMT,10/31/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,0
model8,ARMH,9/2/14 0:00,0,1221,0,0,0,0,-3145.06,0,0,-3145.06,-866.91,0,-60122.04,60122.04,-60122.04,0,46.66419328,49.24,60122.04
model8,ARMH,9/3/14 0:00,0,1221,0,0,0,0,-1972.9,0,0,-1972.9,1172.16,0,-58949.88,58949.88,-58949.88,0,46.66419328,48.28,58949.88
model8,ARMH,9/4/14 15:59,1221,1221,1221,0,-1423.45,0,0,-1423.45,-1424.43,0,0,0,0,0,0,0,0,47.84,0
model8,ARMH,9/5/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.48,0
model8,ARMH,9/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.53,0
model8,ARMH,9/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.02,0
model8,ARMH,9/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.45,0
model8,ARMH,9/11/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.56,0
model8,ARMH,9/12/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.24,0
model8,ARMH,9/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.38,0
model8,ARMH,9/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.43,0
model8,ARMH,9/17/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.09,0
model8,ARMH,9/18/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0
model8,ARMH,9/19/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.16,0
model8,ARMH,9/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.96,0
model8,ARMH,9/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.97,0
model8,ARMH,9/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.54,0
model8,ARMH,9/25/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.11,0
model8,ARMH,9/26/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.98,0
model8,ARMH,9/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.94,0
model8,ARMH,9/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.69,0
model8,ARMH,10/1/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.68,0
model8,ARMH,10/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.76,0
model8,ARMH,10/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.55,0
model8,ARMH,10/6/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6,0
model8,ARMH,10/7/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.55,0
model8,ARMH,10/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.43,0
model8,ARMH,10/9/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,0
model8,ARMH,10/10/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.02,0
model8,ARMH,10/13/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0
model8,ARMH,10/14/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.49,0
model8,ARMH,10/15/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.71,0
model8,ARMH,10/16/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.47,0
model8,ARMH,10/17/14 15:59,0,35,35,0,0,0,0.7,0,0,0.7,0.7,0,-1469.3,1469.3,-1469.3,0,42,41.98,1469.3
model8,ARMH,10/20/14 0:00,0,35,0,0,0,0,15.4,0,0,15.4,14.7,0,-1454.6,1454.6,-1454.6,0,42,41.56,1454.6
model8,ARMH,10/21/14 15:59,35,35,35,0,85.05,0,0,85.05,84.95,0,0,0,0,0,0,0,0,39.57,0
model8,ARMH,10/22/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.28,0
model8,ARMH,10/23/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0
model8,ARMH,10/24/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.61,0
model8,ARMH,10/27/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.37,0
model8,ARMH,10/28/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.79,0
model8,ARMH,10/29/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.06,0
model8,ARMH,10/30/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65,0
model8,ARMH,10/31/14 15:59,0,35,35,0,0,0,-0.35,0,0,-0.35,-0.35,0,-1494.85,1494.85,-1494.85,0,42.7,42.71,1494.85
model8,BMY,9/2/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.58,0
model8,BMY,9/3/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.53,0
model8,BMY,9/4/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.55,0
model8,BMY,9/5/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.12,0
model8,BMY,9/8/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.19,0
